MATRICULA;NOME;CARGO;CLASSE_CARGO;SETOR;NIVEL_CARGO;INFO_CARGO;ATIVIDADE;COD_ORG_LOTACAO;ORG_LOTACAO;COD_TIPO_VINCULO;TIPO_VINCULO;SITUACAO_VINCULO;REGIME_JURIDICO;JORNADA_DE_TRABALHO;DATA_INGRESSO;DATA FIM;UF_EXERCICIO;COD STATUS;STATUS;GENERO;SALARIO BASE;ADICIONAIS
7362381399; SA DE CARVALHO PASSOS;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;601;Sem informação;26283;Centro Estudantil de Mato Grosso do Sul;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;17/10/2019;;MS;1;Ativo;Feminino;9616.18;563.79
8532715299; CALDAS DA SILVA AMARO;ENGENHEIRO;E;Engenharia;1;0;Sem informação;26243;Centro Estudantil do Rio Grande do Norte;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;20/01/2021;;RN;1;Ativo;Masc.;6354.6;569.43
7370629199; MARIA FERREIRA CHACON;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;601;Sem informação;26253;Centro Estudantil Rural da Amazônia;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;05/11/2010;;PA;1;Ativo;Masculino;11800.12;782.26
7782565099; MARIA SOARES DA SILVA;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;1;601;Sem informação;26236;Centro Estudantil Fluminense;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;30/12/2019;;RJ;1;Ativo;Feminino;10063.44;563.79
7321362299; ALBERTO PIO CERQUEIRA;PEDAGOGO;E;Pedagógico;1;0;Sem informação;26253;Centro Estudantil Rural da Amazônia;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;14/02/2019;;PA;1;Ativo;Masc.;5867.05;458
7211092399; CESAR DA COSTA CAMPOS;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;601;Sem informação;26245;Centro Estudantil do Rio de Janeiro;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;20 HORAS SEMANAIS;23/07/2014;11/07/2019;RJ;4;Desligado;Feminino;3500;0
7592437399; CESAR DE AZEVEDO GAMA;ADMINISTRADOR;E;Administrativo;2;0;Sem informação;26245;Centro Estudantil do Rio de Janeiro;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;30/10/2018;;RJ;1;Ativo;Masculino;5646.82;843.27
7220996899; CESAR DE LIMA MACHADO;ENGENHEIRO;E;Engenharia;2;0;Sem informação;26239;Centro Estudantil do Pará;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;20/02/2019;;PA;1;Ativo;Masculino;5867.05;1108.36
8092256799; CESAR DUTRA DE MORAIS;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;601;Sem informação;26245;Centro Estudantil do Rio de Janeiro;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;24/11/2015;;RJ;1;Ativo;Masc.;12897.8;1229.03
7212139099; CESAR LAVRADOR ANDREO;ANALISTA DE TEC DA INFORMACAO;E;TI;3;0;Sem informação;26237;Centro Estudantil de Juiz de Fora;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;05/09/2008;;MG;1;Ativo;Masc.;8278.66;792.32
7532316199; CESAR MELLO RODRIGUES;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;1;601;Sem informação;26243;Centro Estudantil do Rio Grande do Norte;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;24/09/2019;;RN;1;Ativo;Masc.;9616.18;568.73
8531561599; CESAR RAMALHO BARRETO;ADMINISTRADOR;E;Administrativo;2;0;Sem informação;26237;Centro Estudantil de Juiz de Fora;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;02/07/2014;;MG;1;Ativo;Masculino;8966.61;458
8371546599; CESAR SILVEIRA SANTOS;ADMINISTRADOR;E;Administrativo;3;0;Sem informação;26247;Centro Estudantil de Santa Maria;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;16/08/2012;;RS;1;Ativo;Masculino;8306.11;799.53
7771967999; CESAR SIXEL RODRIGUES;ANALISTA DE TEC DA INFORMACAO;E;TI;2;0;Sem informação;26240;Centro Estudantil da Paraíba;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;05/07/2017;;PB;1;Ativo;Masculino;7405.44;680.86
7342340299; CESAR VARSONI SALOMAO;ENGENHEIRO;E;Engenharia;2;0;Sem informação;26233;Centro Estudantil do Ceará;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;31/01/1994;;CE;1;Ativo;Masc.;10852.16;458
8421588699; RIBEIRO GARCIA CARDIM;CONTADOR;E;Administrativo;2;0;Sem informação;26283;Centro Estudantil de Mato Grosso do Sul;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;07/05/2018;;MS;1;Ativo;Masculino;6333.6;1216.26
7231298699; BERNARDES DE OLIVEIRA;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;601;Sem informação;26280;Centro Estudantil de São Carlos;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;20 HORAS SEMANAIS;08/01/2018;;SP;1;Ativo;Feminino;4322.13;894.88
8352215399; DAMARIS TIBES KLOSTER;CONTADOR;E;Administrativo;2;0;Sem informação;26246;Centro Estudantil de Santa Catarina;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;08/08/2017;;SC;1;Ativo;Masc.;7405.44;648.43
7342465099; MARIA CARLOS ZEFERINO;ANALISTA DE TEC DA INFORMACAO;E;TI;3;0;Sem informação;26262;Centro Estudantil de São Paulo;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;29/05/2012;;SP;1;Ativo;Feminino;7668.81;779
8031129999; CARVALHO SILVA FONTES;ANALISTA DE TEC DA INFORMACAO;E;TI;2;0;Sem informação;26236;Centro Estudantil Fluminense;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;06/04/2016;;RJ;1;Ativo;Masc.;7994.33;741.57
8492379299; ESMERALDA KISHI FENZL;ADMINISTRADOR;E;Administrativo;1;0;Sem informação;26232;Centro Estudantil da Bahia;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;15/08/2019;;BA;1;Ativo;Masc.;6333.6;569.43
7682162099; BRITO CEZARINO JUNIOR;ADMINISTRADOR;E;Administrativo;2;0;Sem informação;26440;Centro Estudantil da Fronteira Sul;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;27/03/2012;;SC;1;Ativo;Feminino;8966.61;674.52
8410658399; CASSIMIRO DE OLIVEIRA;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;1;601;Sem informação;26231;Centro Estudantil de Alagoas;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;10/10/2018;;AL;1;Ativo;Feminino;9616.18;680.17
7871848199; DA SILVA MARTINS NETO;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;1;601;Sem informação;26440;Centro Estudantil da Fronteira Sul;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;15/01/2014;;RS;1;Ativo;Masculino;8232.64;680.17
8431293999; JOSE DUAILIBE FURTADO;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;1;601;Sem informação;26258;Centro Tecnológica Federal do Paraná;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;07/02/2018;;PR;1;Ativo;Feminino;7544.34;568.73
10080008999; IVAN DE VARGAS BORGES;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;601;Sem informação;26246;Centro Estudantil de Santa Catarina;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;31/12/2020;;SC;1;Ativo;Masculino;9616.18;458
8352576599; KALLYNE COSTA BARBOSA;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;601;Sem informação;26238;Centro Estudantil de Minas Gerais;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;18/12/2019;;MG;1;Ativo;Masc.;9616.18;1535.88
8371043099; JACINTO ALMEIDA DINIZ;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;601;Sem informação;26255;Centro Estudantil dos Vales do Jequiti;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;18/09/2019;;MG;1;Ativo;Masculino;9616.18;674.52
7690742199; FABRYCIA BRAGA PESSOA;ENGENHEIRO;E;Engenharia;3;0;Sem informação;26282;Centro Estudantil de Viçosa;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;06/08/2010;;MG;1;Ativo;Feminino;9316.32;568.73
7660946899; BENICIA AMMES SIMADOR;QUIMICO;E;Pedagógico;1;0;Sem informação;26236;Centro Estudantil Fluminense;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;22/07/2019;;RJ;1;Ativo;Masculino;8349.27;615.82
8202380199; CHRISTINE SCHWARZBOLD;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;601;Sem informação;26283;Centro Estudantil de Mato Grosso do Sul;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;20/09/2016;;MS;1;Ativo;Feminino;11800.12;568.73
7590768099; CRISTIANE BELZ GARCIA;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;1;601;Sem informação;26240;Centro Estudantil da Paraíba;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;16/01/2017;;PB;1;Ativo;Feminino;11800.12;893.88
7881576499; NATHERCIA SOUSA LOPES;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;601;Sem informação;26232;Centro Estudantil da Bahia;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;07/02/2017;;BA;1;Ativo;Masc.;7155.54;458
7291712999; DIAS GOMES DOS SANTOS;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;1;601;Sem informação;26246;Centro Estudantil de Santa Catarina;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;26/02/2018;;SC;1;Ativo;Feminino;11800.12;1113.32
7571590099; ANDRADE QUINTA BORDIM;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;601;Sem informação;26236;Centro Estudantil Fluminense;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;24/01/2017;;RJ;1;Ativo;Masculino;12348.96;690.76
8032799199; BRANQUINHO DOS SANTOS;ENGENHEIRO;E;Engenharia;1;0;Sem informação;26240;Centro Estudantil da Paraíba;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;13/05/2019;;PB;1;Ativo;Feminino;6081.19;569.43
7570603799; CAMILA MENEZES VIEIRA;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;3;601;Sem informação;26236;Centro Estudantil Fluminense;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;03/08/2016;03/05/2018;RJ;4;Desligado;Masculino;12783.3;995.8
7280595799; REIS GONCALVES LEITAO;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;1;601;Sem informação;26275;Centro Estudantil do Acre;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;04/07/2016;22/11/2020;AC;4;Desligado;Feminino;4000;32.1
8291077999; FERNANDES PINTO LOPES;ANALISTA DE TEC DA INFORMACAO;E;TI;1;0;Sem informação;26239;Centro Estudantil do Pará;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;14/02/2014;;PA;1;Ativo;Feminino;7103.91;574.38
8040597099; DINIZ DA SILVA PONTES;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;601;Sem informação;26249;Centro Estudantil Rural do Rio de Janeiro;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;16/07/2015;06/08/2019;RJ;2;Desligado;Masculino;12272.12;266.14
8530852699; MARIA DO AMARAL PIRES;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;601;Sem informação;26245;Centro Estudantil do Rio de Janeiro;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;22/08/2018;;RJ;1;Ativo;Masc.;6144.29;779
7741258899; MARIA DO REGO VALENCA;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;601;Sem informação;26235;Centro Estudantil de Goiás;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;12/03/2018;;GO;1;Ativo;Masculino;11800.12;563.79
8211184899; MARIA ZGODA PARIZOTTO;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;601;Sem informação;26245;Centro Estudantil do Rio de Janeiro;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;19/07/2017;;RJ;1;Ativo;Masculino;9616.18;781.73
8351726399; REGINA SILVA DE SOUZA;ANALISTA DE TEC DA INFORMACAO;E;TI;1;0;Sem informação;26440;Centro Estudantil da Fronteira Sul;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;16/08/2009;;PR;1;Ativo;Masculino;8966.61;1097.08
8101890599; VALERIA DA CRUZ RIBAS;ANALISTA DE TEC DA INFORMACAO;E;TI;1;0;Sem informação;26245;Centro Estudantil do Rio de Janeiro;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;04/10/2016;26/03/2018;RJ;2;Desligado;Masc.;3600.48;2002
7821931299; ROGER TEIXEIRA DA LUZ;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;601;Sem informação;26233;Centro Estudantil do Ceará;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;16/07/2019;;CE;1;Ativo;Masc.;9616.18;1514.7
8532307299; REGINA NAVARRO ARAUJO;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;601;Sem informação;26279;Centro Estudantil do Piauí;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;26/01/2018;;PI;1;Ativo;Feminino;11800.12;563.79
7442555999; MAYARA DA SILVA ALVES;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;1;601;Sem informação;26232;Centro Estudantil da Bahia;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;16/03/2020;;BA;1;Ativo;Masculino;7375.08;779
8090681699; DARLINE SOUZA PEREIRA;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;601;Sem informação;26244;Centro Estudantil do Rio Grande do Sul;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;15/01/2018;;RS;1;Ativo;Masc.;11800.12;1849.77
7501170099; CRISTINA RESQUETI PAZ;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;601;Sem informação;26450;Centro Estudantil do Sul da Bahia;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;13/07/2015;;BA;1;Ativo;Masc.;11800.12;779
7222739299; LUIS BELEM DOS SANTOS;ANALISTA DE TEC DA INFORMACAO;E;TI;1;0;Sem informação;26253;Centro Estudantil Rural da Amazônia;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;14/02/2017;;PA;1;Ativo;Feminino;7405.44;458
8630543199; DUNIA GONZALEZ GUERRA;QUIMICO;E;Pedagógico;2;0;Sem informação;26241;Centro Estudantil do Paraná;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;24/09/2018;;PR;1;Ativo;Masc.;8349.27;563.79
8072040399; FABIANA COTA MENDONCA;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;601;Sem informação;26244;Centro Estudantil do Rio Grande do Sul;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;07/12/2015;;RS;1;Ativo;Masculino;7155.54;458
8262770999; MARTINS ALMEIDA AYUPE;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;3;601;Sem informação;26231;Centro Estudantil de Alagoas;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;26/10/2016;12/01/2019;AL;2;Desligado;Masc.;9616.18;568
7580962399; MILENY DE PAULO MOURA;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;601;Sem informação;26245;Centro Estudantil do Rio de Janeiro;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;28/11/2017;;RJ;1;Ativo;Feminino;12348.96;458
8491780999; KISS DA SILVA BARBOSA;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;3;502;Sem informação;26234;Centro Estudantil do Espírito Santo;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;05/04/2013;;ES;1;Ativo;Masculino;7803.45;685.11
8312125999; MARIA VIEIRA TEIXEIRA;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;1;601;Sem informação;26238;Centro Estudantil de Minas Gerais;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;20 HORAS SEMANAIS;13/04/2017;;MG;1;Ativo;Feminino;4322.13;478.18
8531109999; ANDOLFATO DE OLIVEIRA;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;601;Sem informação;26283;Centro Estudantil de Mato Grosso do Sul;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;01/10/2019;;MS;1;Ativo;Masc.;11800.12;1100
8530714999; DE ARAUJO QUINTANILHA;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;3;601;Sem informação;26238;Centro Estudantil de Minas Gerais;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;18/01/2017;30/11/2018;MG;2;Desligado;Masc.;12272.12;0
7890537099; KELLY ROSA BORGES VAZ;ENGENHEIRO;E;Engenharia;2;0;Sem informação;26246;Centro Estudantil de Santa Catarina;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;06/10/2014;;SC;1;Ativo;Feminino;8306.11;2724.02
8221980999; DE ANDRADE BITENCOURT;CONTADOR;E;Administrativo;1;0;Sem informação;26241;Centro Estudantil do Paraná;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;24/09/2018;;PR;1;Ativo;Feminino;5867.05;458
8490644699; DE SENA SILVA BEZERRO;ADMINISTRADOR;E;Administrativo;3;0;Sem informação;26241;Centro Estudantil do Paraná;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;02/10/2017;13/02/2019;PR;2;Desligado;Feminino;12272.12;840.6
8041566099; LUIS DA FRANCA AMORIM;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;1;601;Sem informação;26238;Centro Estudantil de Minas Gerais;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;16/02/2018;;MG;1;Ativo;Masc.;11800.12;685.11
8520833499; LIRA CELESTINO SOARES;TEC EM SEGURANCA DO TRABALHO;D;Serviços;2;0;Sem informação;26269;Centro Estudantil do Estado do Rio de Jane;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;27/05/2015;;RJ;1;Ativo;Masc.;3998.03;2689.97
8040639599; GABRIELE NUNES SOARES;ANALISTA DE TEC DA INFORMACAO;E;TI;1;0;Sem informação;26247;Centro Estudantil de Santa Maria;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;03/08/2015;;RS;1;Ativo;Feminino;7994.33;1097.08
7611318499; RENATA PASA HERNANDEZ;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;1;601;Sem informação;26249;Centro Estudantil Rural do Rio de Janeiro;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;04/11/2015;08/10/2018;RJ;3;Desligado;Masc.;27303.7;0
8311425099; ANTONIO NINA DA COSTA;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;1;502;Sem informação;26250;Centro Estudantil de Roraima;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;25/09/2013;;RR;1;Ativo;Masculino;7803.45;1249.49
7902468999; MOREIRA ALMEIDA BRITO;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;601;Sem informação;26279;Centro Estudantil do Piauí;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;26/01/2018;;PI;1;Ativo;Masc.;11800.12;1107.67
8351276999; DI LEO NOGUEIRA COSTA;ANALISTA DE TEC DA INFORMACAO;E;TI;2;0;Sem informação;26238;Centro Estudantil de Minas Gerais;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;17/03/2011;;MG;1;Ativo;Masculino;8966.61;1203.58
7711401799; KEROLLAINE MAIA GOMES;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;1;601;Sem informação;26283;Centro Estudantil de Mato Grosso do Sul;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;10/01/2014;;MS;1;Ativo;Masculino;11800.12;674.52
8530596999; DE OLIVEIRA ALCANTARA;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;3;601;Sem informação;26447;Centro Estudantil do Oeste da Bahia;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;05/06/2013;;BA;1;Ativo;Masculino;8232.64;458
7372781799; PEREIRA DA CUNHA NETO;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;601;Sem informação;26255;Centro Estudantil dos Vales do Jequiti;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;07/08/2008;;MG;1;Ativo;Masculino;8232.64;690.76
8362291699; CRISTINA VIEIRA PIZZI;ANALISTA DE TEC DA INFORMACAO;E;TI;1;0;Sem informação;26244;Centro Estudantil do Rio Grande do Sul;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;30/11/2015;08/01/2021;RS;5;Desligado;Feminino;5650;458
7370868599; DANIEL SILVA DA ROCHA;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;601;Sem informação;26236;Centro Estudantil Fluminense;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;08/10/2019;;RJ;1;Ativo;Feminino;9616.18;1061.8
7901407299; CORREIA CARDOSO FILHO;ADMINISTRADOR;E;Administrativo;2;0;Sem informação;26236;Centro Estudantil Fluminense;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;16/03/2011;;RJ;1;Ativo;Feminino;8966.61;1026.37
8221594499; COSTA RIBEIRO CARDOSO;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;601;Sem informação;26238;Centro Estudantil de Minas Gerais;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;26/10/2017;;MG;1;Ativo;Masc.;11800.12;458
11580010199; BEMFICA DA COSTA LIMA;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;1;601;Sem informação;26245;Centro Estudantil do Rio de Janeiro;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;15/06/2021;;RJ;1;Ativo;Masculino;9616.18;1228.8
9590001499; ANASTACIO DE OLIVEIRA;ECONOMISTA;E;Administrativo;1;0;Sem informação;26248;Centro Estudantil Rural de Pernambuco;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;22/10/2020;;PE;1;Ativo;Masculino;5434.85;458
7761260299; CAVALCANTI DE ALMEIDA;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;1;601;Sem informação;26244;Centro Estudantil do Rio Grande do Sul;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;20/06/2017;;RS;1;Ativo;Masculino;7539.73;458
7371911999; FRANCISCO MACEDO LIMA;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;1;601;Sem informação;26448;Centro Estudantil do Sul e Sudeste do Pará;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;08/12/2020;;PA;1;Ativo;Masc.;9616.18;779
8040754299; SOUSA DUQUE GUIMARAES;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;3;601;Sem informação;26235;Centro Estudantil de Goiás;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;30/01/2014;;GO;1;Ativo;Feminino;11800.12;1513.99
8600685799; MARIA DOS SANTOS MELO;ADMINISTRADOR;E;Administrativo;3;0;Sem informação;26269;Centro Estudantil do Estado do Rio de Jane;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;02/09/2014;;RJ;1;Ativo;Feminino;7103.91;1115.42
8262303699; SIMONE LIMA RODRIGUES;ANALISTA DE TEC DA INFORMACAO;E;TI;1;0;Sem informação;26235;Centro Estudantil de Goiás;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;13/07/2017;;GO;1;Ativo;Masculino;6333.6;458
7631874899; CHRISTINA DUARTE DIAS;PROFESSOR UNIVERSITÁRIO;5;Pedagógico;2;601;Sem informação;26440;Centro Estudantil da Fronteira Sul;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;DEDICACAO EXCLUSIVA;04/04/2014;;PR;1;Ativo;Masc.;8232.64;674.52
7272001799; DE CASSIA FARIA ALVES;ADMINISTRADOR;E;Administrativo;2;0;Sem informação;26233;Centro Estudantil do Ceará;2;Cargo;ATIVO PERMANENTE;REGIME JURIDICO UNICO;40 HORAS SEMANAIS;02/08/2017;;CE;1;Ativo;Masculino;7405.44;581.6
